Time(s),File,Token Count
5,/small.c,32958
11,/small.c,28160
11,/small.c,25327
13,/small.c,23860
14,/small.c,25142
16,/small.c,24984
16,/small.c,24621
17,/small.c,24536
17,/small.c,24277
18,/small.c,23400
18,/small.c,23069
19,/small.c,23093
19,/small.c,23449
20,/small.c,23981
21,/small.c,23908
21,/small.c,23758
22,/small.c,23747
23,/small.c,23665
23,/small.c,23634
24,/small.c,23545
24,/small.c,23388
25,/small.c,23838
26,/small.c,23844
26,/small.c,23823
27,/small.c,23824
27,/small.c,23825
28,/small.c,23816
29,/small.c,23802
30,/small.c,23789
31,/small.c,23734
31,/small.c,23729
32,/small.c,23586
32,/small.c,23564
33,/small.c,19354
33,/small.c,17559
34,/small.c,17548
35,/small.c,17553
35,/small.c,17540
35,/small.c,17488
36,/small.c,17460
36,/small.c,17457
38,/small.c,17552
40,/small.c,17482
40,/small.c,17378
41,/small.c,17199
41,/small.c,17219
42,/small.c,17025
42,/small.c,17267
42,/small.c,17544
44,/small.c,17452
44,/small.c,13498
44,/small.c,13490
45,/small.c,13363
45,/small.c,13355
45,/small.c,13340
46,/small.c,13294
47,/small.c,13273
47,/small.c,13271
47,/small.c,13214
48,/small.c,13214
48,/small.c,13176
48,/small.c,13267
49,/small.c,13262
51,/small.c,13264
52,/small.c,13158
52,/small.c,13052
53,/small.c,13045
53,/small.c,13152
54,/small.c,13245
55,/small.c,13333
55,/small.c,13332
56,/small.c,13320
57,/small.c,13320
58,/small.c,13286
58,/small.c,11545
59,/small.c,9285
59,/small.c,9141
59,/small.c,9067
60,/small.c,9051
60,/small.c,8275
61,/small.c,8213
61,/small.c,8204
62,/small.c,8309
62,/small.c,8239
63,/small.c,7888
63,/small.c,7819
65,/small.c,7433
65,/small.c,7422
65,/small.c,7000
66,/small.c,6981
67,/small.c,6597
67,/small.c,6393
68,/small.c,3111
68,/small.c,3099
68,/small.c,3008
69,/small.c,2637
69,/small.c,2631
70,/small.c,2530
70,/small.c,2510
71,/small.c,2496
71,/small.c,2448
71,/small.c,2429
72,/small.c,2267
72,/small.c,2069
73,/small.c,2068
73,/small.c,1910
73,/small.c,1891
73,/small.c,1889
75,/small.c,1882
76,/small.c,1893
77,/small.c,1877
77,/small.c,1866
80,/small.c,1861
82,/small.c,1796
83,/small.c,1640
83,/small.c,1426
83,/small.c,1419
85,/small.c,1414
87,/small.c,1390
87,/small.c,1383
90,/small.c,1401
90,/small.c,1123
93,/small.c,1117
93,/small.c,1108
