Time(s),File,Token Count
20,/small.c,30196
28,/small.c,27937
31,/small.c,24389
32,/small.c,23257
35,/small.c,22976
36,/small.c,22335
37,/small.c,22025
38,/small.c,21686
38,/small.c,21314
39,/small.c,21244
40,/small.c,20802
41,/small.c,20850
41,/small.c,20623
45,/small.c,20604
46,/small.c,20380
46,/small.c,20231
47,/small.c,20186
48,/small.c,20034
48,/small.c,19985
49,/small.c,19888
50,/small.c,20044
50,/small.c,20037
53,/small.c,11827
54,/small.c,11793
55,/small.c,11770
56,/small.c,11729
59,/small.c,11698
60,/small.c,7423
60,/small.c,7401
61,/small.c,7395
62,/small.c,7391
63,/small.c,7381
66,/small.c,7324
67,/small.c,7256
68,/small.c,7205
68,/small.c,7202
69,/small.c,7095
69,/small.c,7094
70,/small.c,6930
70,/small.c,6891
71,/small.c,6896
71,/small.c,6888
72,/small.c,6888
72,/small.c,6870
73,/small.c,6965
73,/small.c,6013
74,/small.c,6005
76,/small.c,5222
77,/small.c,4826
77,/small.c,4452
78,/small.c,3902
79,/small.c,3707
80,/small.c,3617
80,/small.c,3504
81,/small.c,3451
81,/small.c,3388
82,/small.c,2889
82,/small.c,2854
83,/small.c,2819
84,/small.c,2780
84,/small.c,2760
85,/small.c,2254
85,/small.c,2234
89,/small.c,2231
90,/small.c,2121
90,/small.c,2041
90,/small.c,2011
91,/small.c,1941
91,/small.c,1611
92,/small.c,1604
92,/small.c,1497
92,/small.c,1487
93,/small.c,1477
94,/small.c,1386
94,/small.c,1334
94,/small.c,1153
95,/small.c,1132
96,/small.c,1107
98,/small.c,1105
98,/small.c,1054
99,/small.c,1036
100,/small.c,1014
101,/small.c,1064
101,/small.c,1094
102,/small.c,1088
103,/small.c,1101
103,/small.c,1080
104,/small.c,1077
104,/small.c,1059
105,/small.c,1043
105,/small.c,1034
106,/small.c,1022
107,/small.c,1001
109,/small.c,996
109,/small.c,984
110,/small.c,970
110,/small.c,953
112,/small.c,934
113,/small.c,915
113,/small.c,861
114,/small.c,858
114,/small.c,831
117,/small.c,813
118,/small.c,790
118,/small.c,747
118,/small.c,709
119,/small.c,674
120,/small.c,652
120,/small.c,639
120,/small.c,627
121,/small.c,614
121,/small.c,605
122,/small.c,601
122,/small.c,592
122,/small.c,571
123,/small.c,548
128,/small.c,521
131,/small.c,510
131,/small.c,489
132,/small.c,468
