Time(s),File,Token Count
13,/small.c,78960
33,/small.c,52295
38,/small.c,51604
39,/small.c,47094
40,/small.c,42364
47,/small.c,42334
48,/small.c,42196
49,/small.c,41653
50,/small.c,41473
51,/small.c,41764
54,/small.c,40187
60,/small.c,34370
61,/small.c,34355
63,/small.c,34286
64,/small.c,33954
65,/small.c,33769
67,/small.c,33581
68,/small.c,33663
70,/small.c,33814
71,/small.c,33839
74,/small.c,32671
76,/small.c,32925
78,/small.c,33227
84,/small.c,8029
85,/small.c,8063
86,/small.c,8110
86,/small.c,8104
87,/small.c,8064
88,/small.c,8060
89,/small.c,8074
90,/small.c,8042
91,/small.c,7961
91,/small.c,7928
92,/small.c,7914
93,/small.c,8012
94,/small.c,7964
94,/small.c,7907
95,/small.c,7859
96,/small.c,7688
96,/small.c,7682
97,/small.c,7539
97,/small.c,7520
98,/small.c,7311
99,/small.c,7240
99,/small.c,7069
104,/small.c,7023
104,/small.c,6975
105,/small.c,7028
105,/small.c,7056
106,/small.c,7083
107,/small.c,7064
108,/small.c,7067
112,/small.c,7086
112,/small.c,6607
113,/small.c,6626
116,/small.c,6601
116,/small.c,6518
116,/small.c,6503
119,/small.c,6553
120,/small.c,6403
120,/small.c,6325
121,/small.c,6204
121,/small.c,6190
124,/small.c,6187
124,/small.c,6174
129,/small.c,6152
130,/small.c,6127
132,/small.c,6119
133,/small.c,5993
134,/small.c,5777
135,/small.c,5681
135,/small.c,5563
136,/small.c,5329
138,/small.c,5158
139,/small.c,3559
140,/small.c,3549
141,/small.c,3447
141,/small.c,3443
142,/small.c,1819
143,/small.c,1797
143,/small.c,1380
144,/small.c,1324
146,/small.c,1312
146,/small.c,1320
147,/small.c,1307
147,/small.c,1295
148,/small.c,1285
148,/small.c,1273
149,/small.c,1279
150,/small.c,1280
150,/small.c,1275
151,/small.c,1262
153,/small.c,1277
153,/small.c,1238
154,/small.c,1180
154,/small.c,1167
155,/small.c,1163
157,/small.c,1141
158,/small.c,1136
158,/small.c,1119
