Time(s),File,Token Count
2,/small.c,19915
4,/small.c,17951
5,/small.c,16462
6,/small.c,15905
6,/small.c,15291
7,/small.c,15042
8,/small.c,14665
8,/small.c,14595
9,/small.c,14381
9,/small.c,14356
10,/small.c,15557
11,/small.c,15041
12,/small.c,15018
12,/small.c,15007
13,/small.c,14994
13,/small.c,14960
15,/small.c,14930
15,/small.c,14933
16,/small.c,13336
16,/small.c,13330
17,/small.c,13070
17,/small.c,13064
18,/small.c,13002
18,/small.c,12721
19,/small.c,12578
19,/small.c,12569
20,/small.c,12555
20,/small.c,12549
21,/small.c,11858
21,/small.c,11986
22,/small.c,11994
23,/small.c,12001
24,/small.c,11995
24,/small.c,11993
25,/small.c,11991
25,/small.c,11827
26,/small.c,11804
26,/small.c,11808
27,/small.c,11560
27,/small.c,11550
28,/small.c,11536
28,/small.c,10177
29,/small.c,10171
29,/small.c,7838
29,/small.c,7806
30,/small.c,7805
31,/small.c,7775
32,/small.c,7494
32,/small.c,4202
32,/small.c,4013
33,/small.c,3957
33,/small.c,3929
34,/small.c,3901
34,/small.c,3895
34,/small.c,3798
35,/small.c,3772
35,/small.c,3709
35,/small.c,3656
36,/small.c,3532
36,/small.c,3504
36,/small.c,3501
37,/small.c,3495
37,/small.c,3484
39,/small.c,2441
39,/small.c,2402
39,/small.c,2249
40,/small.c,2059
40,/small.c,1953
40,/small.c,1852
41,/small.c,1846
41,/small.c,1827
42,/small.c,1821
43,/small.c,1804
43,/small.c,1798
43,/small.c,1791
44,/small.c,1015
44,/small.c,996
44,/small.c,990
44,/small.c,984
45,/small.c,979
45,/small.c,968
47,/small.c,871
